UNIQUE_id,GEO_rural_urban,LONELINESS_chronic_loneliness,DEMO_age
cscs_06413,"Large urban centre (100,000+ people)",,28.0
cscs_06414,,,18.0
cscs_06415,,,77.0
cscs_06416,,,32.0
cscs_06417,"Large urban centre (100,000+ people)",,21.0
cscs_06418,,,32.0
cscs_06419,,,28.0
cscs_06420,"Large urban centre (100,000+ people)",,42.0
cscs_06421,"Large urban centre (100,000+ people)",,70.0
cscs_06422,"Large urban centre (100,000+ people)",,34.0
cscs_06423,,,86.0
cscs_06425,"Large urban centre (100,000+ people)",,35.0
cscs_06426,,No,25.0
cscs_06428,,,68.0
cscs_06429,,,60.0
cscs_06430,,,23.0
cscs_06433,"Small city/town (1,000-29,999 people)",,62.0
cscs_06434,,,65.0
cscs_06435,,,40.0
cscs_06436,,,40.0
cscs_06437,,,57.0
cscs_06439,"Medium city/town (30,000-99,999 people)",,79.0
cscs_06441,,,29.0
cscs_06442,,,38.0
cscs_06444,,,66.0
cscs_06445,,,47.0
cscs_06446,"Large urban centre (100,000+ people)",,28.0
cscs_06447,"Small city/town (1,000-29,999 people)",,54.0
cscs_06448,"Small city/town (1,000-29,999 people)",,64.0
cscs_06449,"Large urban centre (100,000+ people)",,67.0
cscs_06450,,,28.0
cscs_06451,,,75.0
cscs_06452,,,62.0
cscs_06453,,,68.0
cscs_06454,,,40.0
cscs_06456,,,24.0
cscs_06457,"Medium city/town (30,000-99,999 people)",,69.0
cscs_06458,"Large urban centre (100,000+ people)",,73.0
cscs_06460,,,24.0
cscs_06461,,,78.0
cscs_06463,"Large urban centre (100,000+ people)",,81.0
cscs_06464,,,29.0
cscs_06465,,,30.0
cscs_06466,,,23.0
cscs_06467,,,36.0
cscs_06468,,,68.0
cscs_06469,"Large urban centre (100,000+ people)",,35.0
cscs_06471,,,46.0
cscs_06472,,,32.0
cscs_06474,,,36.0
cscs_06475,,Yes,72.0
cscs_06476,,,65.0
cscs_06477,"Large urban centre (100,000+ people)",,68.0
cscs_06478,,,47.0
cscs_06479,,Yes,55.0
cscs_06480,,,84.0
cscs_06481,,Yes,69.0
cscs_06482,,,23.0
cscs_06483,,,42.0
cscs_06484,,,34.0
cscs_06485,"Small city/town (1,000-29,999 people)",,35.0
cscs_06487,,,68.0
cscs_06488,,,31.0
cscs_06489,,,27.0
cscs_06490,,,77.0
cscs_06491,,,23.0
cscs_06492,,,61.0
cscs_06494,,,43.0
cscs_06495,,No,60.0
cscs_06496,,,40.0
cscs_06497,,,56.0
cscs_06498,,,36.0
cscs_06499,,,46.0
cscs_06500,,Yes,69.0
cscs_06501,,,41.0
cscs_06502,,,71.0
cscs_06503,Rural area (Less than 1000 people),,43.0
cscs_06504,"Large urban centre (100,000+ people)",,59.0
cscs_06505,,,44.0
cscs_06506,,,36.0
cscs_06507,,,67.0
cscs_06508,,,26.0
cscs_06509,,,46.0
cscs_06510,,,34.0
cscs_06513,"Large urban centre (100,000+ people)",,71.0
cscs_06514,,,36.0
cscs_06515,,,72.0
cscs_06516,"Medium city/town (30,000-99,999 people)",,54.0
cscs_06517,"Medium city/town (30,000-99,999 people)",,35.0
cscs_06518,"Medium city/town (30,000-99,999 people)",,32.0
cscs_06519,"Large urban centre (100,000+ people)",,56.0
cscs_06520,,,68.0
cscs_06521,"Large urban centre (100,000+ people)",,44.0
cscs_06522,,,38.0
cscs_06523,"Large urban centre (100,000+ people)",,76.0
cscs_06524,,,62.0
cscs_06525,,,29.0
cscs_06526,,,28.0
cscs_06528,Rural area (Less than 1000 people),,62.0
cscs_06529,,,74.0
cscs_06530,,,30.0
cscs_06531,Rural area (Less than 1000 people),,58.0
cscs_06532,,,32.0
cscs_06533,,,50.0
cscs_06534,,,34.0
cscs_06536,,,17.0
cscs_06538,,,61.0
cscs_06539,,,25.0
cscs_06540,"Large urban centre (100,000+ people)",,34.0
cscs_06542,,,36.0
cscs_06543,,,61.0
cscs_06544,,,20.0
cscs_06545,,,52.0
cscs_06546,"Large urban centre (100,000+ people)",,54.0
cscs_06547,,,68.0
cscs_06549,"Large urban centre (100,000+ people)",,57.0
cscs_06550,,,35.0
cscs_06551,,,36.0
cscs_06553,,,35.0
cscs_06554,,,65.0
cscs_06555,,,80.0
cscs_06556,,,56.0
cscs_06557,,,74.0
cscs_06558,,,28.0
cscs_06561,,,39.0
cscs_06562,"Medium city/town (30,000-99,999 people)",,61.0
cscs_06563,,Yes,36.0
cscs_06564,,,35.0
cscs_06565,"Medium city/town (30,000-99,999 people)",,18.0
cscs_06566,,,18.0
cscs_06567,,Yes,63.0
cscs_06568,,Yes,75.0
cscs_06569,,,31.0
cscs_06570,,,64.0
cscs_06571,,,22.0
cscs_06572,,,43.0
cscs_06573,,,42.0
cscs_06574,,,20.0
cscs_06575,"Large urban centre (100,000+ people)",,69.0
cscs_06576,,,61.0
cscs_06577,,,21.0
cscs_06578,,,68.0
cscs_06579,,,21.0
cscs_06580,"Small city/town (1,000-29,999 people)",,20.0
cscs_06581,"Large urban centre (100,000+ people)",,72.0
cscs_06583,,,49.0
cscs_06584,Rural area (Less than 1000 people),,49.0
cscs_06585,,,23.0
cscs_06586,,,65.0
cscs_06587,"Large urban centre (100,000+ people)",,33.0
cscs_06588,,,58.0
cscs_06589,,,29.0
cscs_06590,"Large urban centre (100,000+ people)",,67.0
cscs_06591,Presented but no response,,34.0
cscs_06592,,,30.0
cscs_06593,,,51.0
cscs_06594,,,30.0
cscs_06595,,No,33.0
cscs_06597,,,33.0
cscs_06598,,,30.0
cscs_06599,"Small city/town (1,000-29,999 people)",,61.0
cscs_06600,,,34.0
cscs_06601,,,56.0
cscs_06602,"Small city/town (1,000-29,999 people)",,82.0
cscs_06603,,,35.0
cscs_06605,,,63.0
cscs_06606,,,29.0
cscs_06607,,,61.0
cscs_06608,,,62.0
cscs_06609,,,64.0
cscs_06610,Rural area (Less than 1000 people),,81.0
cscs_06612,,,55.0
cscs_06613,,,53.0
cscs_06614,"Large urban centre (100,000+ people)",,58.0
cscs_06615,,,29.0
cscs_06617,,,75.0
cscs_06618,,,78.0
cscs_06619,"Large urban centre (100,000+ people)",,57.0
cscs_06620,,,78.0
cscs_06621,"Large urban centre (100,000+ people)",,56.0
cscs_06622,,,39.0
cscs_06623,"Large urban centre (100,000+ people)",,60.0
cscs_06625,"Medium city/town (30,000-99,999 people)",,39.0
cscs_06628,"Medium city/town (30,000-99,999 people)",,20.0
cscs_06629,,,45.0
cscs_06630,,,18.0
cscs_06631,,,23.0
cscs_06632,"Large urban centre (100,000+ people)",,70.0
cscs_06633,,,29.0
cscs_06634,,,35.0
cscs_06636,,,52.0
cscs_06638,,,41.0
cscs_06639,,,28.0
cscs_06640,,,61.0
cscs_06641,,,72.0
cscs_06642,,,63.0
cscs_06643,,,37.0
cscs_06644,,,61.0
cscs_06646,,,33.0
cscs_06647,,,78.0
cscs_06648,"Large urban centre (100,000+ people)",,70.0
cscs_06649,,,34.0
cscs_06650,,,58.0
cscs_06651,,,33.0
cscs_06652,,,49.0
cscs_06653,,,57.0
cscs_06654,,,49.0
cscs_06655,,,72.0
cscs_06656,,No,73.0
cscs_06657,"Large urban centre (100,000+ people)",,30.0
cscs_06659,,,39.0
cscs_06661,"Small city/town (1,000-29,999 people)",,23.0
cscs_06662,,,23.0
cscs_06663,"Large urban centre (100,000+ people)",,76.0
cscs_06664,,No,68.0
cscs_06665,,,81.0
cscs_06666,"Large urban centre (100,000+ people)",,63.0
cscs_06668,"Large urban centre (100,000+ people)",,61.0
cscs_06670,,,32.0
cscs_06671,,,66.0
cscs_06672,,,24.0
cscs_06673,,,50.0
cscs_06674,,,63.0
cscs_06675,,,39.0
cscs_06676,Rural area (Less than 1000 people),,84.0
cscs_06679,,No,53.0
cscs_06680,,,61.0
cscs_06681,,,73.0
cscs_06682,,,60.0
cscs_06683,,,71.0
cscs_06684,"Medium city/town (30,000-99,999 people)",,60.0
cscs_06685,,,18.0
cscs_06686,,,51.0
cscs_06687,,,37.0
cscs_06688,,,37.0
cscs_06689,,,26.0
cscs_06690,,,78.0
cscs_06691,,,33.0
cscs_06692,,,65.0
cscs_06693,"Large urban centre (100,000+ people)",,62.0
cscs_06694,,,35.0
cscs_06695,,,55.0
cscs_06696,"Large urban centre (100,000+ people)",,83.0
cscs_06697,,,68.0
cscs_06698,,,65.0
cscs_06699,"Large urban centre (100,000+ people)",,47.0
cscs_06700,"Large urban centre (100,000+ people)",,27.0
cscs_06702,,,34.0
cscs_06703,,,82.0
cscs_06704,,,31.0
cscs_06705,,,32.0
cscs_06706,,,40.0
cscs_06707,,,55.0
cscs_06708,,,63.0
cscs_06710,,,66.0
cscs_06711,"Large urban centre (100,000+ people)",,32.0
cscs_06712,,,43.0
cscs_06713,,,55.0
cscs_06714,,,40.0
cscs_06715,,,59.0
cscs_06716,"Medium city/town (30,000-99,999 people)",,35.0
cscs_06717,,,33.0
cscs_06718,,,39.0
cscs_06719,,,44.0
cscs_06721,,,39.0
cscs_06722,,,42.0
cscs_06723,,,63.0
cscs_06725,,,40.0
cscs_06726,"Small city/town (1,000-29,999 people)",,50.0
cscs_06727,,,18.0
cscs_06729,Presented but no response,,54.0
cscs_06730,,,56.0
cscs_06731,,,28.0
cscs_06732,,,49.0
cscs_06733,,,42.0
cscs_06735,,,22.0
cscs_06736,,Yes,19.0
cscs_06737,,Yes,21.0
cscs_06738,,,33.0
cscs_06740,,,36.0
cscs_06741,"Small city/town (1,000-29,999 people)",,37.0
cscs_06742,,,18.0
cscs_06743,,,28.0
cscs_06744,,,36.0
cscs_06745,,,59.0
cscs_06746,,,66.0
cscs_06747,"Large urban centre (100,000+ people)",,59.0
cscs_06748,"Large urban centre (100,000+ people)",,36.0
cscs_06749,,,52.0
cscs_06750,,,33.0
cscs_06751,,,88.0
cscs_06752,,,28.0
cscs_06753,,,29.0
cscs_06754,"Large urban centre (100,000+ people)",,30.0
cscs_06755,,,62.0
cscs_06756,,,31.0
cscs_06757,,,25.0
cscs_06758,"Large urban centre (100,000+ people)",,69.0
cscs_06759,"Large urban centre (100,000+ people)",,24.0
cscs_06760,"Large urban centre (100,000+ people)",,40.0
cscs_06761,,,29.0
cscs_06762,,,26.0
cscs_06763,,,34.0
cscs_06764,"Small city/town (1,000-29,999 people)",,67.0
cscs_06765,,,28.0
cscs_06766,,,26.0
cscs_06767,,,78.0
cscs_06768,,,57.0
cscs_06769,,No,35.0
cscs_06770,,,45.0
cscs_06771,,,45.0
cscs_06772,,,30.0
cscs_06773,,,30.0
cscs_06774,"Large urban centre (100,000+ people)",,64.0
cscs_06775,,,19.0
cscs_06776,,,46.0
cscs_06777,,,16.0
cscs_06778,,,61.0
cscs_06779,,,32.0
cscs_06780,Rural area (Less than 1000 people),,77.0
cscs_06781,,,21.0
cscs_06782,,,54.0
cscs_06783,,No,40.0
cscs_06784,"Medium city/town (30,000-99,999 people)",,52.0
cscs_06785,,,42.0
cscs_06787,"Large urban centre (100,000+ people)",,65.0
cscs_06788,"Large urban centre (100,000+ people)",,68.0
cscs_06789,,,35.0
cscs_06790,,,39.0
cscs_06792,,,30.0
cscs_06793,,,26.0
cscs_06794,"Medium city/town (30,000-99,999 people)",,67.0
cscs_06795,,,29.0
cscs_06796,,,61.0
cscs_06797,,,69.0
cscs_06798,,,54.0
cscs_06799,,,54.0
cscs_06800,,,32.0
cscs_06801,"Large urban centre (100,000+ people)",,65.0
cscs_06802,,,32.0
cscs_06804,,,70.0
cscs_06805,,No,36.0
cscs_06806,Rural area (Less than 1000 people),,57.0
cscs_06808,,,37.0
cscs_06809,"Large urban centre (100,000+ people)",,50.0
cscs_06810,"Medium city/town (30,000-99,999 people)",,63.0
cscs_06812,,,43.0
cscs_06813,"Large urban centre (100,000+ people)",,47.0
cscs_06814,,,29.0
cscs_06815,,,59.0
cscs_06816,,No,39.0
cscs_06817,,,72.0
cscs_06818,,,70.0
cscs_06819,,,67.0
cscs_06820,,,36.0
cscs_06821,,,21.0
cscs_06822,"Large urban centre (100,000+ people)",,63.0
cscs_06823,,,30.0
cscs_06824,,,61.0
cscs_06825,,,33.0
cscs_06826,,,54.0
cscs_06827,"Medium city/town (30,000-99,999 people)",,73.0
cscs_06828,,,35.0
cscs_06829,,,62.0
cscs_06830,,,32.0
cscs_06831,"Large urban centre (100,000+ people)",,67.0
cscs_06833,,,73.0
cscs_06834,,,30.0
cscs_06835,,,24.0
cscs_06836,"Small city/town (1,000-29,999 people)",,42.0
cscs_06837,,,86.0
cscs_06838,,,32.0
cscs_06840,"Large urban centre (100,000+ people)",,28.0
cscs_06841,,Yes,47.0
cscs_06842,,No,62.0
cscs_06843,,,58.0
cscs_06845,"Medium city/town (30,000-99,999 people)",,29.0
cscs_06846,,,58.0
cscs_06847,,,26.0
cscs_06848,"Large urban centre (100,000+ people)",,20.0
cscs_06849,,,61.0
cscs_06850,"Large urban centre (100,000+ people)",,42.0
cscs_06851,,,42.0
cscs_06852,,,45.0
cscs_06853,Rural area (Less than 1000 people),,53.0
cscs_06854,"Large urban centre (100,000+ people)",,23.0
cscs_06855,"Large urban centre (100,000+ people)",,18.0
cscs_06856,,,31.0
cscs_06857,,,73.0
cscs_06858,"Large urban centre (100,000+ people)",,72.0
cscs_06859,"Medium city/town (30,000-99,999 people)",,34.0
cscs_06860,,,30.0
cscs_06861,,,53.0
cscs_06862,,,70.0
cscs_06863,,,53.0
cscs_06864,,,61.0
cscs_06865,,,22.0
cscs_06866,,,22.0
cscs_06867,"Large urban centre (100,000+ people)",,23.0
cscs_06868,,,48.0
cscs_06869,,,20.0
cscs_06870,,,67.0
cscs_06872,,Yes,42.0
cscs_06873,,,57.0
cscs_06874,,,74.0
cscs_06875,,,28.0
cscs_06876,,,32.0
cscs_06877,,No,71.0
cscs_06878,,,27.0
cscs_06879,,,40.0
cscs_06880,,No,57.0
cscs_06881,"Large urban centre (100,000+ people)",,53.0
cscs_06882,,,54.0
cscs_06883,"Small city/town (1,000-29,999 people)",,66.0
cscs_06884,,,23.0
cscs_06885,"Large urban centre (100,000+ people)",,47.0
cscs_06886,,,29.0
cscs_06887,,,68.0
cscs_06888,,,60.0
cscs_06889,,,84.0
cscs_06890,"Large urban centre (100,000+ people)",,62.0
cscs_06892,,,30.0
cscs_06893,,,72.0
cscs_06894,,,49.0
cscs_06896,,,32.0
cscs_06897,"Medium city/town (30,000-99,999 people)",,30.0
cscs_06898,"Small city/town (1,000-29,999 people)",,45.0
cscs_06899,,Yes,32.0
cscs_06900,,,85.0
cscs_06901,,,20.0
cscs_06902,,,74.0
cscs_06903,,,64.0
cscs_06904,,No,60.0
cscs_06908,,No,31.0
cscs_06910,"Large urban centre (100,000+ people)",,56.0
cscs_06911,,,39.0
cscs_06912,,,79.0
cscs_06913,"Large urban centre (100,000+ people)",,46.0
cscs_06914,,,52.0
cscs_06915,"Small city/town (1,000-29,999 people)",,72.0
cscs_06916,,,30.0
cscs_06917,,Presented but no response,21.0
cscs_06918,,,83.0
cscs_06919,,,71.0
cscs_06920,"Medium city/town (30,000-99,999 people)",,52.0
cscs_06921,,,66.0
cscs_06922,"Medium city/town (30,000-99,999 people)",,36.0
cscs_06923,"Small city/town (1,000-29,999 people)",,38.0
cscs_06924,,,69.0
cscs_06925,"Small city/town (1,000-29,999 people)",,73.0
cscs_06926,,,45.0
cscs_06927,,,56.0
cscs_06929,,,44.0
cscs_06930,,,43.0
cscs_06931,,,30.0
cscs_06932,,,28.0
cscs_06933,,,24.0
cscs_06934,,,32.0
cscs_06935,,,35.0
cscs_06936,,,57.0
cscs_06938,,,29.0
cscs_06939,,,58.0
cscs_06940,,Yes,70.0
cscs_06941,"Small city/town (1,000-29,999 people)",,51.0
cscs_06942,,,41.0
cscs_06944,,,71.0
cscs_06946,"Large urban centre (100,000+ people)",,56.0
cscs_06947,,Yes,41.0
cscs_06948,,,77.0
cscs_06949,,,58.0
cscs_06950,,Yes,62.0
cscs_06952,,,51.0
cscs_06953,,,50.0
cscs_06954,,,64.0
cscs_06956,,,28.0
cscs_06957,,,24.0
cscs_06958,"Large urban centre (100,000+ people)",,43.0
cscs_06959,"Medium city/town (30,000-99,999 people)",,67.0
cscs_06960,"Large urban centre (100,000+ people)",,85.0
cscs_06961,"Large urban centre (100,000+ people)",,67.0
cscs_06963,,,59.0
cscs_06964,,,50.0
cscs_06965,,,33.0
cscs_06966,,,69.0
cscs_06967,,Presented but no response,22.0
cscs_06968,,,67.0
cscs_06969,,,29.0
cscs_06972,,,61.0
cscs_06973,,,41.0
cscs_06974,,,36.0
cscs_06975,,,64.0
cscs_06976,,,32.0
cscs_06977,Rural area (Less than 1000 people),,75.0
cscs_06978,,,29.0
cscs_06979,"Small city/town (1,000-29,999 people)",,62.0
cscs_06980,,,79.0
cscs_06981,,,44.0
cscs_06982,,,36.0
cscs_06983,,,34.0
cscs_06985,,,64.0
cscs_06986,,,23.0
cscs_06987,,,40.0
cscs_06988,,No,62.0
cscs_06989,"Large urban centre (100,000+ people)",,58.0
cscs_06990,,,35.0
cscs_06991,,,35.0
cscs_06992,,,36.0
cscs_06993,"Large urban centre (100,000+ people)",,26.0
cscs_06994,"Small city/town (1,000-29,999 people)",,38.0
cscs_06995,,,64.0
cscs_06996,,No,36.0
cscs_06997,"Large urban centre (100,000+ people)",,67.0
cscs_06998,,,75.0
cscs_06999,,,66.0
cscs_07000,,,47.0
cscs_07001,,,30.0
cscs_07002,,,50.0
cscs_07003,,,43.0
cscs_07004,,,32.0
cscs_07005,,,54.0
cscs_07006,"Large urban centre (100,000+ people)",,68.0
cscs_07007,,,22.0
cscs_07008,,,32.0
cscs_07009,,,39.0
cscs_07010,"Large urban centre (100,000+ people)",,24.0
cscs_07011,,,52.0
cscs_07012,,,55.0
cscs_07013,,,29.0
cscs_07014,,,25.0
cscs_07015,,No,40.0
cscs_07016,,,57.0
cscs_07018,,,29.0
cscs_07019,,,37.0
cscs_07020,,,35.0
cscs_07021,,No,25.0
cscs_07022,,,69.0
cscs_07023,,,75.0
cscs_07024,,,25.0
cscs_07025,"Large urban centre (100,000+ people)",,85.0
cscs_07026,,,76.0
cscs_07027,Rural area (Less than 1000 people),,75.0
cscs_07029,,No,79.0
cscs_07030,,,33.0
cscs_07031,"Small city/town (1,000-29,999 people)",,57.0
cscs_07032,,,79.0
cscs_07033,,,58.0
cscs_07034,,,35.0
cscs_07035,,,53.0
cscs_07036,,,49.0
cscs_07038,"Large urban centre (100,000+ people)",,60.0
cscs_07040,,,28.0
cscs_07042,"Medium city/town (30,000-99,999 people)",,60.0
cscs_07043,,,57.0
cscs_07044,,,23.0
cscs_07045,,,22.0
cscs_07046,"Small city/town (1,000-29,999 people)",,23.0
cscs_07047,"Large urban centre (100,000+ people)",,25.0
cscs_07048,"Large urban centre (100,000+ people)",,70.0
cscs_07049,"Medium city/town (30,000-99,999 people)",,57.0
cscs_07051,,,37.0
cscs_07052,,,69.0
cscs_07053,"Small city/town (1,000-29,999 people)",,69.0
cscs_07053,,,67.0
cscs_07054,,,82.0
cscs_07055,"Large urban centre (100,000+ people)",,31.0
cscs_07056,,,68.0
cscs_07057,,Yes,65.0
cscs_07058,"Small city/town (1,000-29,999 people)",,32.0
cscs_07059,,,79.0
cscs_07060,"Medium city/town (30,000-99,999 people)",,72.0
cscs_07062,"Large urban centre (100,000+ people)",,61.0
cscs_07064,,,49.0
cscs_07065,,No,32.0
cscs_07066,,,38.0
cscs_07068,"Medium city/town (30,000-99,999 people)",,17.0
cscs_07070,,,31.0
cscs_07071,"Large urban centre (100,000+ people)",,19.0
cscs_07072,,No,42.0
cscs_07073,,,56.0
cscs_07075,,,59.0
cscs_07077,,,64.0
cscs_07078,,,42.0
cscs_07079,,Yes,33.0
cscs_07080,,Yes,30.0
cscs_07081,"Medium city/town (30,000-99,999 people)",,28.0
cscs_07083,,,34.0
cscs_07084,,,46.0
cscs_07085,,,25.0
cscs_07087,,,28.0
cscs_07088,Rural area (Less than 1000 people),,53.0
cscs_07089,,,35.0
cscs_07090,,,18.0
cscs_07091,,Yes,42.0
cscs_07092,,,23.0
cscs_07093,,,47.0
cscs_07094,,,24.0
cscs_07095,,,30.0
cscs_07096,,,36.0
cscs_07097,,,32.0
cscs_07098,,No,67.0
cscs_07099,"Small city/town (1,000-29,999 people)",,58.0
cscs_07100,,Yes,38.0
cscs_07101,,,24.0
cscs_07102,,,37.0
cscs_07103,,,78.0
cscs_07104,,,60.0
cscs_07106,,,27.0
cscs_07107,,,67.0
cscs_07108,"Large urban centre (100,000+ people)",,71.0
cscs_07110,,,59.0
cscs_07111,,,45.0
cscs_07112,,,36.0
cscs_07113,,,32.0
cscs_07114,,,65.0
cscs_07115,"Large urban centre (100,000+ people)",,53.0
cscs_07117,Rural area (Less than 1000 people),,57.0
cscs_07118,,,73.0
cscs_07119,,,17.0
cscs_07120,,,18.0
cscs_07121,"Large urban centre (100,000+ people)",,30.0
cscs_07122,,,36.0
cscs_07124,,,35.0
cscs_07125,,,25.0
cscs_07126,,,72.0
cscs_07128,"Large urban centre (100,000+ people)",,31.0
cscs_07129,,No,56.0
cscs_07130,,,34.0
cscs_07131,,,32.0
cscs_07132,,,42.0
cscs_07133,"Medium city/town (30,000-99,999 people)",,28.0
cscs_07134,,,28.0
cscs_07135,,,77.0
cscs_07136,,,39.0
cscs_07137,"Medium city/town (30,000-99,999 people)",,81.0
cscs_07138,,,34.0
cscs_07139,,,40.0
cscs_07140,,,23.0
cscs_07141,"Medium city/town (30,000-99,999 people)",,33.0
cscs_07142,"Large urban centre (100,000+ people)",,24.0
cscs_07143,"Medium city/town (30,000-99,999 people)",,57.0
cscs_07144,,,67.0
cscs_07146,,,57.0
cscs_07147,,Yes,46.0
cscs_07148,,,43.0
cscs_07149,"Large urban centre (100,000+ people)",,24.0
cscs_07150,,,48.0
cscs_07151,,,40.0
cscs_07152,,,59.0
cscs_07153,"Large urban centre (100,000+ people)",,24.0
cscs_07154,,,55.0
cscs_07156,"Large urban centre (100,000+ people)",,77.0
cscs_07157,,,75.0
cscs_07158,,,52.0
cscs_07159,Rural area (Less than 1000 people),,74.0
cscs_07160,"Large urban centre (100,000+ people)",,76.0
cscs_07161,,,72.0
cscs_07163,,,61.0
cscs_07164,,,31.0
cscs_07165,,,62.0
cscs_07166,,No,29.0
cscs_07167,,,59.0
cscs_07168,,,32.0
cscs_07171,"Small city/town (1,000-29,999 people)",,68.0
cscs_07172,,,25.0
cscs_07173,,,35.0
cscs_07174,"Large urban centre (100,000+ people)",,73.0
cscs_07175,,,30.0
cscs_07176,,,76.0
cscs_07177,,,32.0
cscs_07178,,,79.0
cscs_07180,,,60.0
cscs_07181,,,42.0
cscs_07182,,,35.0
cscs_07183,,,66.0
cscs_07184,,,30.0
cscs_07185,,,89.0
cscs_07186,,,58.0
cscs_07187,,,33.0
cscs_07189,"Small city/town (1,000-29,999 people)",,21.0
cscs_07190,,,55.0
cscs_07191,,,76.0
cscs_07192,"Large urban centre (100,000+ people)",,61.0
cscs_07193,,,66.0
cscs_07194,,,37.0
cscs_07195,"Large urban centre (100,000+ people)",,55.0
cscs_07196,,,26.0
cscs_07197,,,87.0
cscs_07198,,,32.0
cscs_07199,,,28.0
cscs_07201,,No,60.0
cscs_07202,,No,44.0
cscs_07204,,,72.0
cscs_07205,"Large urban centre (100,000+ people)",,50.0
cscs_07206,"Large urban centre (100,000+ people)",,73.0
cscs_07207,,,82.0
cscs_07209,,,28.0
cscs_07210,,Yes,49.0
cscs_07211,,,56.0
cscs_07212,,,63.0
cscs_07213,,,30.0
cscs_07214,,,51.0
cscs_07215,Rural area (Less than 1000 people),,78.0
cscs_07217,,,35.0
cscs_07220,,,61.0
cscs_07221,"Large urban centre (100,000+ people)",,65.0
cscs_07222,,,77.0
cscs_07223,"Large urban centre (100,000+ people)",,58.0
cscs_07224,,,60.0
cscs_07226,,,51.0
cscs_07227,,,47.0
cscs_07228,"Small city/town (1,000-29,999 people)",,70.0
cscs_07229,,No,82.0
cscs_07230,"Medium city/town (30,000-99,999 people)",,56.0
cscs_07231,,,39.0
cscs_07232,,,79.0
cscs_07233,,No,22.0
cscs_07234,,,45.0
cscs_07235,Rural area (Less than 1000 people),,63.0
cscs_07236,"Large urban centre (100,000+ people)",,44.0
cscs_07237,,,30.0
cscs_07238,,,25.0
cscs_07239,,,61.0
cscs_07240,,,19.0
cscs_07241,"Large urban centre (100,000+ people)",,37.0
cscs_07242,,,56.0
cscs_07244,"Small city/town (1,000-29,999 people)",,32.0
cscs_07245,,,63.0
cscs_07246,"Large urban centre (100,000+ people)",,36.0
cscs_07247,,No,39.0
cscs_07248,"Large urban centre (100,000+ people)",,67.0
cscs_07249,,,37.0
cscs_07250,,,28.0
cscs_07252,,,32.0
cscs_07253,,,30.0
cscs_07254,,,63.0
cscs_07255,Rural area (Less than 1000 people),,69.0
cscs_07256,,,37.0
cscs_07257,,,61.0
cscs_07258,,,51.0
cscs_07259,,,78.0
cscs_07260,,,24.0
cscs_07262,,,47.0
cscs_07263,"Large urban centre (100,000+ people)",,47.0
cscs_07264,,,65.0
cscs_07265,"Large urban centre (100,000+ people)",,50.0
cscs_07267,,,66.0
cscs_07268,,,39.0
cscs_07269,,,67.0
cscs_07270,,,31.0
cscs_07271,,,34.0
cscs_07272,,,37.0
cscs_07274,,,69.0
cscs_07275,,,40.0
cscs_07276,,,31.0
cscs_07277,,,49.0
cscs_07279,,,69.0
cscs_07280,"Small city/town (1,000-29,999 people)",,21.0
cscs_07281,,,32.0
cscs_07282,,,43.0
cscs_07283,,,33.0
cscs_07284,"Medium city/town (30,000-99,999 people)",,65.0
cscs_07286,,,54.0
cscs_07287,,,69.0
cscs_07288,,,67.0
cscs_07290,Rural area (Less than 1000 people),,64.0
cscs_07293,,,72.0
cscs_07294,,,39.0
cscs_07295,,No,25.0
cscs_07296,"Small city/town (1,000-29,999 people)",,34.0
cscs_07297,,,36.0
cscs_07299,,,30.0
cscs_07300,"Medium city/town (30,000-99,999 people)",,52.0
cscs_07301,,,24.0
cscs_07302,,,30.0
cscs_07303,"Small city/town (1,000-29,999 people)",,32.0
cscs_07304,,,56.0
cscs_07305,,,38.0
cscs_07306,,,30.0
cscs_07307,,,24.0
cscs_07308,,,53.0
cscs_07309,,,77.0
cscs_07310,,,25.0
cscs_07311,"Medium city/town (30,000-99,999 people)",,72.0
cscs_07312,,,63.0
cscs_07313,,,45.0
cscs_07314,,,43.0
cscs_07315,,,28.0
cscs_07316,,,70.0
cscs_07317,,No,73.0
cscs_07318,Rural area (Less than 1000 people),,60.0
cscs_07321,,,22.0
cscs_07322,,,79.0
cscs_07324,"Large urban centre (100,000+ people)",,23.0
cscs_07325,,No,68.0
cscs_07326,,,59.0
cscs_07327,,,26.0
cscs_07328,,,56.0
cscs_07329,,,27.0
cscs_07330,,,36.0
cscs_07332,,,43.0
cscs_07333,,,61.0
cscs_07334,"Large urban centre (100,000+ people)",,63.0
cscs_07335,,,61.0
cscs_07336,,,23.0
cscs_07337,,,73.0
cscs_07339,,,84.0
cscs_07340,,,72.0
cscs_07341,,,30.0
cscs_07342,,,18.0
cscs_07343,,Yes,80.0
cscs_07344,"Large urban centre (100,000+ people)",,29.0
cscs_07345,,,30.0
cscs_07346,,,22.0
cscs_07347,,,24.0
cscs_07348,,,32.0
cscs_07349,,,25.0
cscs_07350,,,72.0
cscs_07351,"Medium city/town (30,000-99,999 people)",,35.0
cscs_07352,"Large urban centre (100,000+ people)",,59.0
